{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010884328467202494, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.000538144364113, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.19646869329975553, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.00142859888679, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.01095355372166895, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0016457484355814, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014454530210476668, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.001536392874319, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019847222986445152, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.0012534739417216, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028964792616916972, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0011870148391377, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04638386431858896, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0013249273514704, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.09217822809463809, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.0027583593552511, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.20724383099941404, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0021020449930176, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010925181433679201, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0011917918277466, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014279364639281908, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.0005827136533685, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.01970615515456134, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.0009360713199826, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.031434509826292756, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0036567320485144, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.046106274198522264, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0012015539647752, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.07897747156149452, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.0003337306042652, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.20520587597283146, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0019746728038568, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': -36, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010939784426792054, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.001425439717549, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': -30, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014622685717864209, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.0024519061923192, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': 44, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019543116648586104, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.000569234681538, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': 26, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.02838098288333429, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0006032051055547, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': 38, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.0473673366386901, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0017620261604039, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08158298302323477, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.0008122939339723, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.18839385784444618, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0009239216708323, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010923985523875095, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0011726572708746, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014315368152892041, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.0007787327830242, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.01951794566286662, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.0005125999636693, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -78, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.03138022365611929, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.003602445878341, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': -62, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04682141581672809, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.001519394683978, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.0814504630284903, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.000787953526774, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.19154900315652812, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0011211182528372, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010961468693594186, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.001772387986383, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014584818518787773, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.0022457403306773, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': 38, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.01980805139270844, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.0011653378558134, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.02882424849133823, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0010464707135585, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04843855012110228, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0022381210414764, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08767145552516126, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.0019305848016733, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': -38, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.20331286133752358, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0018563593891499, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010947494432068756, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0015487998019712, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.01441579685627413, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.001325511279216, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019601631118786877, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.0007008922394907, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.03159612436620619, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0038183465884285, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': 38, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04705063542761912, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0016212700665956, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': -60, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.09260134948901487, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.0028360755297285, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.18858773538547033, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0009360390171467, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010980831655232958, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0020821953726033, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014369802359697467, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.0010750967978546, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019613442079575508, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.0007274669012645, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028119543355937037, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0003417655781577, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04583269932529786, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0010799651322304, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': 10, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08110414718968881, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.000724344495158, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.19301877866100928, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0012129792218678, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010909513415069216, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.000941103529982, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014326365183303052, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.0008386055041514, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019818025235789134, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.0011877790027441, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028502679242208347, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0007249014644295, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04476190676128384, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0006040573260022, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.0804664862274579, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.0006072230939318, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.19419725791535383, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0012866341752644, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010911878425333199, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0009789436942018, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': -58, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014509169451948587, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.0018338731889989, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019498894897894536, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.0004697357424825, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -64, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.031006952591561773, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0032291748137827, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04511690728633947, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0007618353371375, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08489630831806473, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.001420863886084, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.19800378121014772, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.001524541881189, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': 4, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010916301612846341, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0010497146944168, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': 34, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014355275798083796, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.0009960077401792, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019652884585845517, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.0008162125403717, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -54, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028601813037698945, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0008240352599205, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.045978819020231376, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0011449072188683, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08528489831845724, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.0014922375596254, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.20428108571356027, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0019168734126525, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': -64, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010910901588755717, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0009633143089656, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014476570674920468, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.001656390958512, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': 46, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019760677892040095, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.001058747479309, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.02872462418909478, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0009468464113151, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': -44, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.04674596371875089, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0014858604182095, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': 40, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08218718701202751, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.000923270176812, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.19189194289424452, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0011425519864448, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.01090183885336562, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0008183105427255, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014321465471179105, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.0008119292936988, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019781140676716394, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.001104788744833, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.029032336882268597, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0012545591044897, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.05044579276303003, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0031302288823338, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': 16, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08805472794222413, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.0020009817762354, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': -54, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.1966178493213151, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.001437921138137, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': -12, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010924225740236392, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0011765007326578, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014432332172244806, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.00141553688839, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': -26, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.020314573329518002, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.002305012213636, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028693254577308643, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0009154767995299, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.044620517588384784, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0005412176936026, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': -52, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08875124059042663, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.0021289126708037, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.19204513577165114, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.001152126541283, 'gamma': 16.000000000000675}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 12, 'alpha': 0.2, 'shap_error': 0.010979110422323286, 'shap_norm_sq': 7.6800000000004935, 'weighted_error': 1.0020546556460463, 'gamma': 0.06249999999999612}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 12, 'alpha': 0.3, 'shap_error': 0.014292976732046145, 'shap_norm_sq': 5.880000000000345, 'weighted_error': 1.0006568239361964, 'gamma': 0.1836734693877447}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 12, 'alpha': 0.4, 'shap_error': 0.019907437801155236, 'shap_norm_sq': 4.3200000000002206, 'weighted_error': 1.0013889572748194, 'gamma': 0.4444444444444227}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 12, 'alpha': 0.5, 'shap_error': 0.028732438122016316, 'shap_norm_sq': 3.0000000000001252, 'weighted_error': 1.0009546603442363, 'gamma': 0.99999999999996}
{'sample_size': 500, 'difference': 38, 'noise': 0, 'n': 12, 'alpha': 0.6, 'shap_error': 0.045470224274896366, 'shap_norm_sq': 1.9200000000000546, 'weighted_error': 1.0009188651098302, 'gamma': 2.2499999999999405}
{'sample_size': 500, 'difference': -22, 'noise': 0, 'n': 12, 'alpha': 0.7, 'shap_error': 0.08590493318670621, 'shap_norm_sq': 1.0800000000000036, 'weighted_error': 1.0016061215150185, 'gamma': 5.444444444444437}
{'sample_size': 500, 'difference': 32, 'noise': 0, 'n': 12, 'alpha': 0.8, 'shap_error': 0.18567220641890003, 'shap_norm_sq': 0.4799999999999808, 'weighted_error': 1.0007538184567362, 'gamma': 16.000000000000675}
