{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.0051417269928097, 'weighted_error': 1.0009921544120541, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -11, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.006510018609673354, 'weighted_error': 1.0021999653021063, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.005133883518064273, 'weighted_error': 1.000796067543425, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.005195707442195006, 'weighted_error': 1.0010407402874195, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.005187915998045317, 'weighted_error': 1.0005367198857402, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 49, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.005315733400558283, 'weighted_error': 1.0008547703369237, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.005278393429075377, 'weighted_error': 1.000489868368745, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0063564136720111715, 'weighted_error': 1.002559944603439, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.005943212127802776, 'weighted_error': 1.0013143301741831, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -13, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.0051283334549814385, 'weighted_error': 1.0006573159663472, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 43, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.0052217570121504435, 'weighted_error': 1.001330179953587, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 14, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.00520625264587092, 'weighted_error': 1.0006513239346477, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -15, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.005372297841811808, 'weighted_error': 1.00108102810194, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -4, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0054268822253595375, 'weighted_error': 1.000902337247313, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 1, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.005302101194827029, 'weighted_error': 1.0004082864867347, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 9, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.006150076537472747, 'weighted_error': 1.0016375558142914, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.0051556389353436425, 'weighted_error': 1.001339952975398, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -20, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.005200559088804753, 'weighted_error': 1.0010946474719697, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.005232516728642789, 'weighted_error': 1.0008154744519717, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 41, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.0052790147907971, 'weighted_error': 1.0007078958978788, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -27, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.005827008556992121, 'weighted_error': 1.0020137992796259, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.005354660650920267, 'weighted_error': 1.0005155506828434, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 36, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.005757508540639054, 'weighted_error': 1.001024168319237, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -28, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00513251723144412, 'weighted_error': 1.0007619103779177, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -25, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.005168044225883391, 'weighted_error': 1.00073337121729, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -24, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.005245841784012678, 'weighted_error': 1.000898756048036, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -27, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.005339783412642996, 'weighted_error': 1.000950970385264, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0054320830203987034, 'weighted_error': 1.0009167839001998, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -14, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.005497943979081095, 'weighted_error': 1.0008079656382747, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 19, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.005528702773125769, 'weighted_error': 1.0006666593074987, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 3, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.005135048511570302, 'weighted_error': 1.0008251923810754, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.005214652054399799, 'weighted_error': 1.0012512359785823, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 5, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.005233604129891662, 'weighted_error': 1.000822270709777, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.005552312372744691, 'weighted_error': 1.0018010862256732, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 25, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0053204993874222395, 'weighted_error': 1.0006068293641535, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 9, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.005996204200709343, 'weighted_error': 1.0018248232334348, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -1, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.0059853469296119195, 'weighted_error': 1.0013801658020098, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -9, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.005136675608466641, 'weighted_error': 1.0008658698034771, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -25, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.0051699424425312715, 'weighted_error': 1.0007544625133784, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 31, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.00537533520647335, 'weighted_error': 1.0017080899384114, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.005197587193020686, 'weighted_error': 1.0003821855067743, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -11, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.005513258549951496, 'weighted_error': 1.0011422714822915, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -8, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.005637411173278002, 'weighted_error': 1.001092592565207, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -25, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.005659678223232962, 'weighted_error': 1.000871308448291, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 23, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.005131911746077701, 'weighted_error': 1.0007467732437538, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 19, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.005134272682801525, 'weighted_error': 1.0003581318497115, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -40, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.0056641616357185134, 'weighted_error': 1.0035132551211998, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 13, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.005327758961961701, 'weighted_error': 1.0009028725825386, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.005326008920710932, 'weighted_error': 1.0006221336232881, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -5, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0052710513146839635, 'weighted_error': 1.000344919384402, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 15, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.005690963210696918, 'weighted_error': 1.0009201912412022, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -18, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.005148623194624344, 'weighted_error': 1.0011645594574208, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -34, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.005263091384443891, 'weighted_error': 1.0017894507568534, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.005173259334528858, 'weighted_error': 1.00044511573876, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 8, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.005392953981299281, 'weighted_error': 1.0011636526598882, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 6, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.00536845615730124, 'weighted_error': 1.000740042613818, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': -27, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.005450815328759248, 'weighted_error': 1.0007117847192506, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 17, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.005565565438906743, 'weighted_error': 1.0007242572227821, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -35, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.005180125065610717, 'weighted_error': 1.0019521062320882, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 7, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.005221437720172137, 'weighted_error': 1.0013266322649423, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': -10, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.005230959411411584, 'weighted_error': 1.000805741219276, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 18, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.0051902018051701955, 'weighted_error': 1.0003526439553727, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0054554699877465505, 'weighted_error': 1.0009817476983887, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 7, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.006284563439263493, 'weighted_error': 1.0024133114753815, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': -1, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.005817727176126057, 'weighted_error': 1.0011182599371873, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -1, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.005156451827018689, 'weighted_error': 1.001360275267274, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.005276255769378234, 'weighted_error': 1.0019357217005702, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 25, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.005252251454363249, 'weighted_error': 1.0009388164877244, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 13, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.005422258915377208, 'weighted_error': 1.0012808723962014, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -6, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.005378230797394335, 'weighted_error': 1.0007671943918526, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 28, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.005679233084208636, 'weighted_error': 1.001177943403839, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 24, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.005590123919750464, 'weighted_error': 1.0007626298490995, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 7, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.005122763106063147, 'weighted_error': 1.000518057243394, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 42, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.005148999619687545, 'weighted_error': 1.0005217644817788, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 12, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.00524452297838924, 'weighted_error': 1.0008905135128867, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': -15, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.005497250435023684, 'weighted_error': 1.0015808384747895, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 21, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0055755636806170215, 'weighted_error': 1.0013153412896936, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 20, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.005470310467389427, 'weighted_error': 1.000751570716453, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 1, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.005419296602774416, 'weighted_error': 1.0004957121663243, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': -16, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.005147890325875798, 'weighted_error': 1.001146237738711, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 3, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.005180156663905103, 'weighted_error': 1.0008679538619762, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.0051897134908509895, 'weighted_error': 1.0005479542157731, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 17, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.005341383110585916, 'weighted_error': 1.000957369177034, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': -11, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.00533912098993678, 'weighted_error': 1.0006585560378047, 'gamma': 2.249999999999817}
