{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 1.041671596716618, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 24.311240949514342, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.1020693394140242, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.9023323649445277, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.8256319550563476, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.4475299612701646, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 3.507988835942375, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.2691689587684007, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.8515782471647002, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 20.213995235657073, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.9833168042359732, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.2530250373854352, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.1605691368394109, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8430789424140523, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.4867891951848369, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.42774711250479597, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 4.61852390338686, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.2765901137048384, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.9604479105935464, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 21.80311242133848, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.9111082302108472, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.2092127381963524, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.8644901786617137, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8097812799485465, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.3328283201384972, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.4544369303846524, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 4.28326469521201, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.2737599571579901, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 1.221139740759675, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 23.767803284353732, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.7091051613070357, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.47614150387357, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.5562218109140242, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8703431774065136, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.667610498497457, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.4613093017624079, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 4.4398081903380415, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.27178387819870586, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.8964433131262105, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 21.68406596207505, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.8971580646347832, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.4964576095722686, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.096305195936981, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.9023226422169017, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.6345013061421185, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.5169852245419753, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 6.999209406179326, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.2760033147633136, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.8942796162158844, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 21.224938225477423, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.8980148516835275, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.2826181699569426, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.1355748706498097, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8657834906818072, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.9839981750603768, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.42651925734989304, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 3.6811612234858195, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.2793033161759084, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 1.3756015382917455, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 25.48683221050124, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.9328266566839818, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.315055191379507, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.000349269969041, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8168218847501174, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.400853878559951, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.4490181081247397, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 6.236348893897268, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.2732690277566345, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.9135907653155744, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 20.876942445459694, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.9723878811164425, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.3575854702352688, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.8659477058401074, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8612894077846082, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.141129813022508, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.42971990465581983, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 4.036838819993233, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.25711555978162687, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 1.0184169670339998, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 21.732402448456117, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.913118891943745, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.2921384821461266, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.064581223519082, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8033811931378129, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.044008691051442, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.435133512991351, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 3.9222575674021294, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.290681104088169, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.9326524685964775, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 20.541579760223016, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 1.0417070829872996, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.360294557146037, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.023916991115902, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8690900341177875, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.9459862170982011, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.41894729425681393, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 2.336356865358473, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.26629147063303155, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.877749026487757, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 20.211118212870872, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.8028220959951295, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.3941637946521364, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.1646097614601036, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8235814481903911, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.7177260717057665, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.4584107420054212, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 2.966921475240898, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.256598245392847, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.9667400023040675, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 21.452372963295637, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.9688788206388431, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.2692334445671696, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.7139038952234599, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.9002296333792604, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.0435805115450536, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.4270651846305897, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 2.247044474555525, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.26719687852972746, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.8127381435568338, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 24.737250781295167, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.9758550028523861, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.6554236648226213, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.071694188824666, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8067518824525782, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 0.9001766701895277, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.4604888650039233, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 4.080908523055483, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.2619877058174283, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 1.0415243533614926, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 21.19185889577459, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 1.3840257638029911, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.777867788364282, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.8725692751748001, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8679645245589162, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.140601785029947, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.42031884112152257, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 2.889330669259384, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.2549474261801731, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 1.0558633600124405, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 22.431207236508865, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.9953693486022536, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.521615543828264, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.8713254353147555, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8954150160149102, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.0241889538887288, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.4133510750152446, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 3.134445978863406, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.27179131850884974, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.8311831316623756, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 22.842957319236582, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.9767195604873221, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.4835503321731354, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.0738278730710789, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8908245259325595, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.2014274197732409, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.43564203655861095, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 4.87249201205839, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.26912063695660154, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.8962109247123151, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 21.31115129915769, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.844493541393985, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.247613304214559, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.8342866600015646, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.9610534314410443, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.8513617573392436, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.46882387206257536, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 6.989193383056596, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.28671752770882675, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 1.0873838336268427, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 20.629416337818064, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 0.9894907213081495, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.3458487646509893, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 0.642878184986789, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8480027781490874, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.0169582645607158, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.4208247177127574, 'gamma': 3.1800990868557344}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.9, 'shap_error': 3.9940051962164596, 'shap_norm_sq': 0.09999999999999033, 'weighted_error': 0.28952089459859986, 'gamma': 21.17002152750031}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.1, 'shap_error': 0.9564087103665101, 'shap_norm_sq': 8.1000000000001, 'weighted_error': 23.03593866321517, 'gamma': 1.1631150154162517}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.3, 'shap_error': 1.1574367523890354, 'shap_norm_sq': 4.9000000000000385, 'weighted_error': 2.4640580171228845, 'gamma': 1.3294293702512303}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.5, 'shap_error': 1.0798636228488696, 'shap_norm_sq': 2.5000000000000036, 'weighted_error': 0.8293117637490155, 'gamma': 1.7311292394655449}
{'sample_size': 100, 'difference': 0, 'noise': 0, 'n': 10, 'alpha': 0.7, 'shap_error': 1.2471498306287216, 'shap_norm_sq': 0.8999999999999864, 'weighted_error': 0.4310813481394943, 'gamma': 3.1800990868557344}
