{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00880649464308668, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0133528938812184, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.018333010966850475, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.009361519573376, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.033390282492016594, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.012982119226715, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.05017604559264054, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0081281291069333, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.19925215400855517, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0261850062131574, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.5097377185135304, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0238866686315882, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008638787508403889, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0106695797262837, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011562840843152823, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0062639021868622, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.017333900389086884, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0071135207734065, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.030606704202583882, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0101985409372825, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.045697156053565884, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0061375115340099, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.1339065714246756, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0141827563508024, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.19261201074374718, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0040663118959723, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.011099529803854839, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.050041456453534, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.012218093786490431, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0098313904339453, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01675001901340682, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0057997876781286, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.06652631099454276, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0461181477292372, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.04168904204785791, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0043561275314714, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.15735667946078347, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0184899190513126, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.28652281038896904, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0099357368738027, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008193193334451924, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0035400729430595, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.014615187437388709, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0228822336443764, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.02135894209194146, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0161698646048272, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.034482778072181704, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.014074614806875, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.07733498123442983, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0201987671699537, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.10957278162962307, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.009713284755796, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.26534017101233387, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0086118219127584, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.010393704710022812, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0387482549522145, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.012281660283897617, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0101774746975882, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.017109713056025228, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0066090992740127, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.03758799768773003, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0171798344224265, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.04989631299741536, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0080038035090544, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.10976589592130032, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0097487547277377, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.19508288053239103, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0042207412577646, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008685273084775203, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0114133489482282, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.012765022235361722, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0128091119888898, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.019636002353616844, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0122932501935948, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.03893153012489137, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0185233668595923, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.04874420965438488, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0074917575788171, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.21584050196237198, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0292318456332363, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.6604946480678525, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.033308976728736, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.009043501441836386, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0171450026611981, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01198206768993768, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0085463594638082, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.017584858034385482, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0076781754753301, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.041036938728152374, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0206287754628545, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.08887353115440588, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0253270115788347, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.13408566915655065, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0142156518525791, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.4348992563798879, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0192092647482336, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008540723157029206, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0091005501042887, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011919203787554183, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.00820410043973, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.03205089225135082, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0402267524635198, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.025799339638198516, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0053911763728889, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.042205179879648176, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0045855221233788, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.15126767636439095, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0173715307274913, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.28217471515525816, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0096639809216934, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.009522537257065295, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0248095757048843, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.014143476380176948, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0203140289995583, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.019517500780451665, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.012026621653976, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.04157202532081622, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0211638620555135, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0529230569751106, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0093490230546978, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.2005715171624465, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.02642733822101, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.30913940977569576, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0113492743354686, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.009016135727490491, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.016707151231669, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.018622993732843363, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0447025123640787, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.017493564755571685, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.007472765597986, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.04762900710568598, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0272208438403903, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.04679173230150795, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.00662398986643, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.15233250417939942, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.017567111346568, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.2802118092230819, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.009541299300934, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.009063798218748273, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0174697510918023, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.012221975365905753, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.009852523477425, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.02068134885808036, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0146452798286485, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.0339549884427289, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0135468251774198, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.06943720437545597, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0166886441215222, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.10646546029850086, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0091425522664077, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.3476358007064681, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0137552987686433, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.009333395122677769, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.021783301554668, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.011555888741706835, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0062260518567663, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.017854112084502816, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0082839970880935, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.03363455652077532, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.013226393255471, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.04726167804531904, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0068328546414569, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.14596341701604246, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0163972790104499, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.2819326089989798, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0096488492869287, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008481015589611148, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0081452290256123, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.013082623152780951, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0145382725392957, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.017162959877476226, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.006728904622281, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02503288634294175, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0046247230776348, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.046151962600088504, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.006339647776911, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.15622244629028498, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0182815905097977, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 0, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.21874730398227127, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0056997677233817, 'gamma': 16.000000000000085}
