{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008120226646568487, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0023726059369267, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02223167976908192, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.001823516503773, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03760625962728633, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.002541557566776, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06182058595114307, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0009424733046455, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.16938942933264678, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0026149005577794, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00812461336361892, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.00244279340973, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010547713555737153, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0007370980664914, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014941709083299084, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0017310903353818, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022493737351655732, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0020855740863504, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.04050437395460366, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0038296083789193, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06141279060205551, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0008675721180793, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15227961180998606, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0015455369626134, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008046656795161748, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0011954883144227, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010782528625015749, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0020155356659024, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015450369786382642, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.002875576917318, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022373286581202665, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0019651233158957, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03585871763970295, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0017648722389596, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06958315527302708, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.002368251343358, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14263452971246415, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0009427193315192, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008044386576166332, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0011591648104896, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010753871767757842, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0018595149986027, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.014712086360080333, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0012144392081388, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02243420262152101, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.002026039356216, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03862622939197438, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0029948774621922, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0735746175616881, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0031013770698467, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1445964310260696, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.001065338163619, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008205226825095894, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.003732608793365, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010548234676414952, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0007399352790733, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01456771023519853, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0008895929271542, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021601690462569642, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.001193527197262, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.0342884192582711, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0010669618472137, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0642779732453986, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0013938301546115, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14980856370976, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0013910964563475, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008084165085131826, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0017956209539407, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010946818220395152, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0029100012407486, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015785815721400934, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0036303302711131, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02180034228893891, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.001392179023631, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03697430506758476, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0022606888735737, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06644822745917847, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.001792448275511, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15719994295749712, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0018530576593323, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008036476279170437, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0010326000585523, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010596773042102402, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0010041997144785, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015160913379356076, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0022243000015123, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022269177361940954, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.001861014096633, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03815516940364996, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0027855174673819, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06591177795426865, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0016939167337917, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.15252323243652094, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0015607632517727, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008079148390901297, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.001715353846249, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010854530912670577, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0024075481209163, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015376939906772105, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0027103596881957, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021765832829926206, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0013576695646222, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03420686517352723, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0010307155873275, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0658089571895881, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0016750312872174, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1584605943247448, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.001931848369786, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008218330396912686, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.003942265942442, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.01085606154064439, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0024158815398818, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01460400553748002, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.000971257357287, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.021942669988545233, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0015345067232388, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.038887871762017655, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0031111629599914, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06985992759099945, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0024190870752316, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.14862755158798224, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0013172831987385, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008105615564665141, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0021388286264719, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010768359141850412, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0019383907020047, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015329313778438594, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0026032008994452, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02139911362029742, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0009909503549912, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03971180769363533, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0034773567073787, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07065763387937117, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.002565604556771, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1496022522977752, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0013782019931003, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008115685063333657, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0022999406051716, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010858476483003634, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.002429029559386, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.01446527288617932, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.000659108891864, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022054234830895646, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0016460715655902, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03732931672037982, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0024184718303746, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.07152702071557362, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0027252878532165, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.18532892831064868, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0036111192439077, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.00818957064894919, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.0034821099750135, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010986683169443309, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0031270437411182, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015036820312019566, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.001945090600004, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.02180510086386904, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0013969375985632, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.03397389997643981, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0009271754997318, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.06380706581672392, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0013073369534264, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1601665976260287, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0020384735761163, 'gamma': 16.000000000000085}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.2, 'shap_error': 0.008064506244787866, 'shap_norm_sq': 8.960000000001104, 'weighted_error': 1.001481079508442, 'gamma': 0.06249999999999221}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.3, 'shap_error': 0.010548746152710389, 'shap_norm_sq': 6.860000000000788, 'weighted_error': 1.0007427199833459, 'gamma': 0.18367346938773377}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.4, 'shap_error': 0.015187938820107143, 'shap_norm_sq': 5.040000000000556, 'weighted_error': 1.0022851072432015, 'gamma': 0.44444444444439446}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.5, 'shap_error': 0.022965065318410034, 'shap_norm_sq': 3.50000000000033, 'weighted_error': 1.0025569020531009, 'gamma': 0.9999999999999041}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.6, 'shap_error': 0.035259711452301196, 'shap_norm_sq': 2.2400000000001774, 'weighted_error': 1.0014986472667817, 'gamma': 2.249999999999817}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.7, 'shap_error': 0.0586007430729684, 'shap_norm_sq': 1.2600000000000606, 'weighted_error': 1.0003510735923271, 'gamma': 5.444444444444169}
{'sample_size': 500, 'difference': 2, 'noise': 0, 'n': 14, 'alpha': 0.8, 'shap_error': 0.1562267761334613, 'shap_norm_sq': 0.5599999999999955, 'weighted_error': 1.0017922347328325, 'gamma': 16.000000000000085}
